Effect,Entry1,Estimate,StdErr,DF,tValue,Probt,Alpha,Lower,Upper,filename
Entry1,M. sinensis  'Variegatus',79.64099293,7.508264831,132,10.60711026,0,0.05,64.78890296,94.4930829,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Wetterfahne',75.47385693,7.948945872,132,9.494825873,0,0.05,59.7500563,91.19765755,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Yaku Jima Dwarf',98.6401081,7.508264831,132,13.13753714,9.86E-26,0.05,83.78801814,113.4921981,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Zebrinus',148.7257657,10.21564984,132,14.55862016,3.11E-29,0.05,128.5182006,168.9333308,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Zwergzebra',80.62996492,7.508264831,132,10.73882804,0,0.05,65.77787496,95.48205489,Lsmean.Cml.xlsx
Entry1,M. sinensis var. condensatus  'US64-0007-01',70.4024405,9.223619055,132,7.632843473,0,0.05,52.15721033,88.64767067,Lsmean.Cml.xlsx
Entry1,M. sinensis var. condensatus 'Cabaret',103.4266981,7.508264831,132,13.77504662,2.60E-27,0.05,88.57460809,118.278788,Lsmean.Cml.xlsx
Entry1,M. sinensis var. condensatus 'Cosmopolitan',108.4809909,7.508264831,132,14.44821052,5.78E-29,0.05,93.62890093,123.3330809,Lsmean.Cml.xlsx
Entry1,M. sinensis var. condensatus--UI10-00017,107.5164524,7.508264831,132,14.31974694,1.19E-28,0.05,92.66436238,122.3685423,Lsmean.Cml.xlsx
Entry1,M. sp  'M75-062',107.1857646,7.508264831,132,14.27570378,1.53E-28,0.05,92.33367467,122.0378546,Lsmean.Cml.xlsx
Entry1,M. sp  'US64-0016-03',121.2649237,7.508264831,132,16.15085862,4.65E-33,0.05,106.4128338,136.1170137,Lsmean.Cml.xlsx
Entry1,M. transmorrisonensis,76.05511962,10.21544014,132,7.445114314,0,0.05,55.84796931,96.26226993,Lsmean.Cml.xlsx
Entry1,M. ×giganteus  'Illinois',151.2020962,7.508264831,132,20.13808778,4.48E-42,0.05,136.3500063,166.0541862,Lsmean.Cml.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-071',58.11392487,7.508264831,132,7.739994017,0,0.05,43.2618349,72.96601484,Lsmean.Cml.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-074',99.93682533,11.66662499,132,8.566044198,0,0.05,76.85908795,123.0145627,Lsmean.Cml.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-076',71.35847212,7.948925274,132,8.97712202,0,0.05,55.63471224,87.082232,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'Malepartus',137.1636776,7.508264831,132,18.26835903,5.93E-38,0.05,122.3115876,152.0157676,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-023',159.2025666,7.948945872,132,20.0281357,7.74E-42,0.05,143.4787659,174.9263672,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-067',166.276107,7.508264831,132,22.14574349,2.75E-46,0.05,151.4240171,181.128197,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-087',141.4178189,10.21522162,132,13.84383269,1.76E-27,0.05,121.2111009,161.624537,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-088',133.3194132,10.21544014,132,13.05077524,1.62E-25,0.05,113.1122629,153.5265636,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-130',111.2786566,7.949150606,132,13.99881096,7.30E-28,0.05,95.554451,127.0028622,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-131',77.82486014,10.2032802,132,7.627435357,0,0.05,57.6417634,98.00795689,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-161',144.3572239,8.506592432,132,16.97004118,5.57E-35,0.05,127.5303433,161.1841045,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-164',128.679477,7.508264831,132,17.1383775,2.27E-35,0.05,113.827387,143.531567,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-204',149.7198595,7.508264831,132,19.94067375,1.20E-41,0.05,134.8677695,164.5719494,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-226',138.1152703,7.508264831,132,18.3950984,3.07E-38,0.05,123.2631804,152.9673603,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-227',127.646495,7.508264831,132,17.00079817,4.73E-35,0.05,112.794405,142.4985849,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-300',123.4761909,7.508264831,132,16.4453697,9.39E-34,0.05,108.624101,138.3282809,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-303',155.9106431,8.507633973,132,18.32596978,4.39E-38,0.05,139.0817022,172.739584,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-359',120.3906341,8.50648764,132,14.15280186,3.06E-28,0.05,103.5639607,137.2173074,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-375',79.89305929,14.151562,132,5.645529396,9.60E-08,0.05,51.89987088,107.8862477,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-381',107.4609457,8.507633973,132,12.63112001,1.80E-24,0.05,90.63200476,124.2898866,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-382',101.0496173,8.506592432,132,11.87897717,0,0.05,84.22273662,117.8764979,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-425',130.707606,8.507633973,132,15.36356717,3.50E-31,0.05,113.8786651,147.5365469,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-436',31.41991224,11.64789147,132,2.697476391,0.0078989,0.05,8.379231614,54.46059286,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'PMS-438',70.32753771,7.508264831,132,9.366683154,0,0.05,55.47544774,85.17962767,Lsmean.Cml.xlsx
Entry1,Miscanthus sinensis  'Zwergelefant',72.36125702,7.508264831,132,9.637547244,0,0.05,57.50916706,87.21334699,Lsmean.Cml.xlsx
Entry1,NC-2010-001 B,97.91883398,14.15719592,132,6.916541564,0,0.05,69.91450113,125.9231668,Lsmean.Cml.xlsx
Entry1,NC-2010-001-009,124.9502708,14.151562,132,8.829433159,0,0.05,96.9570824,152.9434592,Lsmean.Cml.xlsx
Entry1,NC-2010-001-010,131.5739166,8.506979629,132,15.46658419,1.98E-31,0.05,114.7462701,148.4015632,Lsmean.Cml.xlsx
Entry1,NC-2010-001-B(44)-e,95.91546709,8.506592432,132,11.2754276,0,0.05,79.08858646,112.7423477,Lsmean.Cml.xlsx
Entry1,NC-2010-001.5 C,87.73451285,8.50648764,132,10.31383534,0,0.05,70.9078395,104.5611862,Lsmean.Cml.xlsx
Entry1,NC-2010-001.5-B(18)-a,146.599352,14.15365661,132,10.35770162,0,0.05,118.6020202,174.5966837,Lsmean.Cml.xlsx
Entry1,NC-2010-002-001,68.1560925,14.151562,132,4.816153332,3.95E-06,0.05,40.16290409,96.14928091,Lsmean.Cml.xlsx
Entry1,NC-2010-003 D,103.1380868,8.507633973,132,12.12300472,0,0.05,86.30914592,119.9670277,Lsmean.Cml.xlsx
Entry1,NC-2010-003 E,76.44331484,14.15365661,132,5.400958702,2.99E-07,0.05,48.44598309,104.4406466,Lsmean.Cml.xlsx
Entry1,NC-2010-004 E,94.00545664,14.151562,132,6.642761882,1.00E-09,0.05,66.01226823,121.9986451,Lsmean.Cml.xlsx
Entry1,PA-2010-001-005,118.6009198,7.508264831,132,15.79604909,3.23E-32,0.05,103.7488298,133.4530098,Lsmean.Cml.xlsx
Entry1,PA-2010-002 E,96.3697647,14.151562,132,6.809832347,0,0.05,68.37657629,124.3629531,Lsmean.Cml.xlsx
Entry1,PA-2010-002-004,102.0578709,7.948925274,132,12.83920371,5.46E-25,0.05,86.33411098,117.7816307,Lsmean.Cml.xlsx
Entry1,PA-2010-002-013,95.94752191,9.224516671,132,10.40136035,0,0.05,77.70051617,114.1945277,Lsmean.Cml.xlsx
Entry1,PA-2010-002-015,105.8597195,14.151562,132,7.480426502,0,0.05,77.86653105,133.8529079,Lsmean.Cml.xlsx
Entry1,PA-2010-002-B(3)-b,88.98373888,14.15365661,132,6.286978787,4.00E-09,0.05,60.98640713,116.9810706,Lsmean.Cml.xlsx
Entry1,PMS-009,124.6199671,7.508264831,132,16.59770532,4.12E-34,0.05,109.7678771,139.4720571,Lsmean.Cml.xlsx
Entry1,PMS-014,182.1647842,7.949150606,132,22.91625776,7.59E-48,0.05,166.4405786,197.8889898,Lsmean.Cml.xlsx
Entry1,PMS-038,135.0377733,7.508264831,132,17.98521714,2.59E-37,0.05,120.1856834,149.8898633,Lsmean.Cml.xlsx
Entry1,PMS-075,76.58996795,7.508264831,132,10.20075473,0,0.05,61.73787798,91.44205792,Lsmean.Cml.xlsx
Entry1,PMS-134,129.8460243,7.508264831,132,17.29374592,9.91E-36,0.05,114.9939343,144.6981143,Lsmean.Cml.xlsx
Entry1,PMS-144,114.9383433,7.508264831,132,15.3082431,4.76E-31,0.05,100.0862533,129.7904333,Lsmean.Cml.xlsx
Entry1,PMS-159,134.3590656,8.506979629,132,15.79397994,3.27E-32,0.05,117.5314191,151.1867122,Lsmean.Cml.xlsx
Entry1,PMS-178,96.69361973,7.508264831,132,12.87829105,4.36E-25,0.05,81.84152977,111.5457097,Lsmean.Cml.xlsx
Entry1,PMS-183,149.2533376,7.508264831,132,19.87853931,1.63E-41,0.05,134.4012476,164.1054276,Lsmean.Cml.xlsx
Entry1,PMS-272,99.93585277,14.151562,132,7.061824889,0,0.05,71.94266436,127.9290412,Lsmean.Cml.xlsx
Entry1,PMS-285,125.6288379,7.508264831,132,16.73207335,2.00E-34,0.05,110.7767479,140.4809279,Lsmean.Cml.xlsx
Entry1,PMS-293,159.9398909,7.508264831,132,21.30184463,1.53E-44,0.05,145.0878009,174.7919808,Lsmean.Cml.xlsx
Entry1,PMS-306,124.7285846,7.508264831,132,16.61217171,3.81E-34,0.05,109.8764947,139.5806746,Lsmean.Cml.xlsx
Entry1,PMS-314,165.6994315,7.508264831,132,22.06893806,3.95E-46,0.05,150.8473415,180.5515214,Lsmean.Cml.xlsx
Entry1,PMS-347,121.1124981,8.507633973,132,14.23574386,1.91E-28,0.05,104.2835572,137.941439,Lsmean.Cml.xlsx
Entry1,PMS-397,160.6039731,7.508264831,132,21.39029147,9.97E-45,0.05,145.7518832,175.4560631,Lsmean.Cml.xlsx
Entry1,DC-2010-001 A,2.606090771,0.381228202,133,6.836038777,0,0.05,1.852036155,3.360145388,Lsmean.Yld.xlsx
Entry1,DC-2010-001 E,3.702918666,0.474352626,133,7.806257342,0,0.05,2.764667547,4.641169785,Lsmean.Yld.xlsx
Entry1,KY-2009-001 C,3.250890916,0.527715037,133,6.160315114,8.00E-09,0.05,2.207091015,4.294690817,Lsmean.Yld.xlsx
Entry1,KY-2009-001 D,6.327782411,0.737980768,133,8.574454353,0,0.05,4.868085037,7.787479784,Lsmean.Yld.xlsx
Entry1,KY-2009-001-B(20)-e,4.837130158,0.527736466,133,9.165806176,0,0.05,3.793287871,5.880972446,Lsmean.Yld.xlsx
Entry1,M. floridulus  'PI295762',9.703794632,0.381228202,133,25.45403143,5.72E-53,0.05,8.949740016,10.45784925,Lsmean.Yld.xlsx
Entry1,M. floridulus  'US56-0022-03',7.656235919,0.405285287,133,18.89097917,1.79E-39,0.05,6.85459732,8.457874518,Lsmean.Yld.xlsx
Entry1,M. sacchariflorus  'Hortico',4.494427543,0.738201677,133,6.088346426,1.10E-08,0.05,3.034293221,5.954561866,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Adagio',2.560920352,0.474406528,133,5.398155798,3.00E-07,0.05,1.622562615,3.499278088,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Allegro',5.132002098,0.405285162,133,12.66269426,1.33E-24,0.05,4.330363746,5.933640449,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Altweibersommer',6.19950401,0.43558661,133,14.23254037,1.65E-28,0.05,5.337930569,7.061077452,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Andante',3.247236753,0.381228202,133,8.517829313,0,0.05,2.493182137,4.00129137,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Arabesque',4.382126755,0.527715037,133,8.303964168,0,0.05,3.338326854,5.425926656,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Autumn Light',3.941540684,0.527736466,133,7.468766967,0,0.05,2.897698397,4.985382971,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Ben Graz',2.887362994,0.381228202,133,7.573844169,0,0.05,2.133308378,3.64141761,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Ben Rotkopf',5.445057671,0.737969663,133,7.378430229,0,0.05,3.985382263,6.904733079,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Berlin',3.8448517,0.527298829,133,7.291599168,0,0.05,2.801875042,4.887828357,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Bitsy Ben',2.476140404,0.73621832,133,3.363323536,0.00100622,0.05,1.019929085,3.932351723,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Blondo',5.397642703,0.381228202,133,14.15856087,2.52E-28,0.05,4.643588087,6.151697319,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Bluetenwunder',3.163773717,0.737969663,133,4.287132486,3.45E-05,0.05,1.704098309,4.623449125,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Bodacious Ben',6.117118466,0.381228202,133,16.04581832,6.66E-33,0.05,5.36306385,6.871173082,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Border Bandit',1.853785557,1.035601206,133,1.790057356,0.075719876,0.05,-0.194593514,3.902164628,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Dixieland',3.454230789,0.605513349,133,5.704631934,7.20E-08,0.05,2.256548839,4.651912738,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Emerald Shadow',5.772721565,0.40529425,133,14.24328514,1.56E-28,0.05,4.971065238,6.574377892,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Emmanuel LePage',3.763822595,0.405295904,133,9.286604079,0,0.05,2.962162996,4.565482194,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Flamingo',5.051906328,0.381228202,133,13.25165951,4.47E-26,0.05,4.297851712,5.805960944,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Giraffe',3.240748637,0.381228202,133,8.500810331,0,0.05,2.486694021,3.994803254,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Gold and Silver',2.822956202,0.527736466,133,5.349177828,3.75E-07,0.05,1.779113915,3.86679849,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Goliath',5.589779191,0.381228202,133,14.66255425,1.46E-29,0.05,4.835724575,6.343833807,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Gracillimus Nana',2.737707719,0.405293113,133,6.754883388,0,0.05,1.93605364,3.539361798,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Gracillimus'--PI295764,8.135693674,0.435545016,133,18.67934053,5.33E-39,0.05,7.274202503,8.997184844,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Gracillimus'--UI10-00048,4.595694949,0.381228202,133,12.05497108,0,0.05,3.841640333,5.349749565,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Graziella',1.699591997,0.738201677,133,2.302341012,0.022869,0.05,0.239457674,3.159726319,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Grosse Fontaine',4.811921537,0.43558661,133,11.04699141,0,0.05,3.950348095,5.673494978,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Haiku',2.55130707,0.47440013,133,5.377964527,3.29E-07,0.05,1.61296199,3.489652151,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Huron Blush',2.574032524,0.381228202,133,6.751946763,0,0.05,1.819977908,3.32808714,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Huron Sentinel',2.115434926,0.737969663,133,2.866560824,0.0048259,0.05,0.655759518,3.575110334,Lsmean.Yld.xlsx
Entry1,M. sinensis  'July (Juli)',4.516483322,0.381228202,133,11.847191,0,0.05,3.762428706,5.270537939,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Kaskade',4.795864382,0.381228202,133,12.58003568,2.14E-24,0.05,4.041809766,5.549918998,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Kirk Alexander',3.848212228,0.605578549,133,6.35460459,3.00E-09,0.05,2.650401316,5.046023141,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Kleine Fontaine',3.799075339,0.435545016,133,8.722577916,0,0.05,2.937584168,4.66056651,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Kleine Silberspinne (Little Silver Spider)',2.528655085,0.527736466,133,4.791511007,4.36E-06,0.05,1.484812798,3.572497373,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Little Nickey (syn. Hinjo)',6.751894897,0.737969663,133,9.149285171,0,0.05,5.292219489,8.211570305,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Minuette',5.119234758,0.381228202,133,13.42826877,1.62E-26,0.05,4.365180142,5.873289374,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Morning Light',6.490095771,0.738201677,133,8.791765138,0,0.05,5.029961448,7.950230093,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Mt. Washington',1.889860699,0.474393357,133,3.983741912,0.000111174,0.05,0.951529015,2.828192383,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Mysterious Maiden',2.86643317,1.035605384,133,2.76788168,0.00644734,0.05,0.818045836,4.914820504,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Nippon',5.714929013,0.737969663,133,7.744124586,0,0.05,4.255253605,7.174604421,Lsmean.Yld.xlsx
Entry1,M. sinensis  'November Sunset',3.72448611,0.474375473,133,7.851346298,0,0.05,2.786189801,4.66278242,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Positano',2.730742719,0.405295904,133,6.737651904,0,0.05,1.929083121,3.532402318,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Puenktchen (Little Dot)',0.163194098,1.035605384,133,0.157583285,0.875024166,0.05,-1.885193236,2.211581432,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Rigoletto',2.661202118,0.435545016,133,6.110050671,1.00E-08,0.05,1.799710947,3.522693289,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Roland',4.852667991,0.527704289,133,9.195809263,0,0.05,3.808889348,5.896446635,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Roter Pfeil (Red Arrow',2.570311436,0.381228202,133,6.742185974,0,0.05,1.81625682,3.324366052,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Rotsilber',4.745414848,0.381228202,133,12.44770147,4.60E-24,0.05,3.991360232,5.499469464,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Sarabande',2.831821261,0.474352626,133,5.969865261,2.00E-08,0.05,1.893570142,3.77007238,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Silberfeder (Silver Feather)'--UI10-00084,5.814639695,0.381228202,133,15.25238601,5.36E-31,0.05,5.060585079,6.568694311,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Silberfeder (Silver Feather)'--UI10-00085,4.680839837,0.381228202,133,12.2783147,0,0.05,3.926785221,5.434894453,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Silberfeil (Silver Arrow)',5.399720519,0.435545016,133,12.39761751,6.15E-24,0.05,4.538229348,6.261211689,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Silberspinne (Silver Spider)',2.870977266,0.737969663,133,3.890373018,0.000157466,0.05,1.411301858,4.330652674,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Silberturm (Silver Tower)',6.459757076,0.435594927,133,14.82973441,5.70E-30,0.05,5.598167184,7.321346968,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Sirene',3.831664138,0.527736466,133,7.260563531,0,0.05,2.787821851,4.875506425,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Stardust',4.794637577,0.737969663,133,6.497065958,2.00E-09,0.05,3.334962169,6.254312985,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Strictus',3.25189121,0.474397318,133,6.854784132,0,0.05,2.31355169,4.190230729,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Super Stripe',4.417618042,0.737969663,133,5.986178378,1.90E-08,0.05,2.957942634,5.87729345,Lsmean.Yld.xlsx
Entry1,M. sinensis  'US47-0011',8.569809338,0.405293113,133,21.14471984,2.28E-44,0.05,7.768155259,9.371463417,Lsmean.Yld.xlsx
Entry1,M. sinensis  'US64-0004-02',8.148901531,0.43558661,133,18.70787886,4.60E-39,0.05,7.287328089,9.010474972,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Undine',3.62583035,0.381228202,133,9.510918479,0,0.05,2.871775734,4.379884966,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Variegatus',3.811916796,0.381228202,133,9.999041983,0,0.05,3.05786218,4.565971412,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Wetterfahne',2.82854844,0.435542925,133,6.494304636,2.00E-09,0.05,1.967061404,3.690035475,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Yaku Jima Dwarf',5.561172743,0.381228202,133,14.58751665,2.22E-29,0.05,4.807118127,6.31522736,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Zebrinus',6.477285089,0.527736466,133,12.27371142,0,0.05,5.433442802,7.521127376,Lsmean.Yld.xlsx
Entry1,M. sinensis  'Zwergzebra',2.844629551,0.381228202,133,7.461750042,0,0.05,2.090574935,3.598684168,Lsmean.Yld.xlsx
Entry1,M. sinensis var. condensatus  'US64-0007-01',3.63567047,0.474349625,133,7.664537456,0,0.05,2.697425285,4.573915654,Lsmean.Yld.xlsx
Entry1,M. sinensis var. condensatus 'Cabaret',5.042442497,0.381228202,133,13.22683493,5.15E-26,0.05,4.288387881,5.796497113,Lsmean.Yld.xlsx
Entry1,M. sinensis var. condensatus 'Cosmopolitan',4.977489834,0.381228202,133,13.05645755,1.37E-25,0.05,4.223435218,5.73154445,Lsmean.Yld.xlsx
Entry1,M. sinensis var. condensatus--UI10-00017,4.152940261,0.381228202,133,10.89358091,0,0.05,3.398885645,4.906994877,Lsmean.Yld.xlsx
Entry1,M. sp  'M75-062',7.587395636,0.381228202,133,19.90250354,1.05E-41,0.05,6.83334102,8.341450253,Lsmean.Yld.xlsx
Entry1,M. sp  'US64-0016-03',8.185719984,0.60456704,133,13.53980525,8.56E-27,0.05,6.989909797,9.38153017,Lsmean.Yld.xlsx
Entry1,M. transmorrisonensis,2.391211567,0.527715037,133,4.531255321,1.29E-05,0.05,1.347411666,3.435011468,Lsmean.Yld.xlsx
Entry1,M. ×giganteus  'Illinois',6.652809559,0.381228202,133,17.45099005,3.35E-36,0.05,5.898754943,7.406864175,Lsmean.Yld.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-071',2.432313896,0.381228202,133,6.380204517,3.00E-09,0.05,1.67825928,3.186368512,Lsmean.Yld.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-074',3.121342234,0.605580763,133,5.154295558,9.00E-07,0.05,1.923526944,4.319157525,Lsmean.Yld.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-076',3.847735901,0.405285162,133,9.493897778,0,0.05,3.046097549,4.649374252,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'Malepartus',6.181477186,0.381228202,133,16.21463773,2.64E-33,0.05,5.42742257,6.935531802,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-023',7.69366158,0.40528538,133,18.98331882,1.11E-39,0.05,6.892022798,8.495300363,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-067',7.662375524,0.405293757,133,18.90573293,1.66E-39,0.05,6.860720173,8.464030876,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-087',6.196332158,0.527704289,133,11.7420538,0,0.05,5.152553514,7.240110801,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-088',4.876487999,0.527715037,133,9.240759995,0,0.05,3.832688098,5.9202879,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-130',2.685191286,0.405295904,133,6.625261346,1.00E-09,0.05,1.883531688,3.486850885,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-131',4.143362007,0.605578549,133,6.841989388,0,0.05,2.945551094,5.341172919,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-161',5.945402123,0.435542925,133,13.65055377,4.54E-27,0.05,5.083915087,6.806889158,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-164',5.57756964,0.381228202,133,14.63052736,1.75E-29,0.05,4.823515024,6.331624256,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-204',7.44695337,0.405285287,133,18.37459588,2.59E-38,0.05,6.645314771,8.248591969,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-226',7.732976642,0.435317778,133,17.76398077,6.37E-37,0.05,6.871934939,8.594018345,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-227',5.977414941,0.381228202,133,15.67936189,5.01E-32,0.05,5.223360325,6.731469557,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-300',6.975361867,0.405285287,133,17.21099207,1.21E-35,0.05,6.173723268,7.777000467,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-303',7.426766353,0.435594927,133,17.0497081,2.86E-35,0.05,6.565176461,8.288356245,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-359',4.612382738,0.435545016,133,10.5899105,0,0.05,3.750891567,5.473873909,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-375',5.508538346,0.737969663,133,7.464450939,0,0.05,4.048862938,6.968213754,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-381',7.53557576,0.474395668,133,15.88457963,1.62E-32,0.05,6.597239505,8.473912014,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-382',6.788484483,0.435542925,133,15.58625818,8.39E-32,0.05,5.926997448,7.649971519,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-425',6.90411316,0.435594927,133,15.8498475,1.96E-32,0.05,6.042523268,7.765703052,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-436',2.016477453,0.605195646,133,3.331943093,0.00111688,0.05,0.819423908,3.213530998,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'PMS-438',2.33556973,0.381228202,133,6.126434818,1.00E-08,0.05,1.581515114,3.089624346,Lsmean.Yld.xlsx
Entry1,Miscanthus sinensis  'Zwergelefant',2.253795196,0.381228202,133,5.911931973,2.70E-08,0.05,1.49974058,3.007849812,Lsmean.Yld.xlsx
Entry1,NC-2010-001 B,3.752916554,0.738245845,133,5.083559333,1.23E-06,0.05,2.292694869,5.213138238,Lsmean.Yld.xlsx
Entry1,NC-2010-001-009,3.830791626,0.737969663,133,5.190987946,7.64E-07,0.05,2.371116218,5.290467034,Lsmean.Yld.xlsx
Entry1,NC-2010-001-010,6.412716666,0.43558661,133,14.72202433,1.04E-29,0.05,5.551143224,7.274290107,Lsmean.Yld.xlsx
Entry1,NC-2010-001-B(44)-e,4.252028526,0.435542925,133,9.762593484,0,0.05,3.390541491,5.113515562,Lsmean.Yld.xlsx
Entry1,NC-2010-001.5 C,3.338230163,0.435545016,133,7.664489408,0,0.05,2.476738992,4.199721334,Lsmean.Yld.xlsx
Entry1,NC-2010-001.5-B(18)-a,5.678241191,0.738201677,133,7.691991723,0,0.05,4.218106869,7.138375514,Lsmean.Yld.xlsx
